image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000001818.jpg,0,cover,0,test,0.04599251225590706
<COCO_VAL2017_DIR>\000000001818.jpg,0,stego,1,test,0.990982711315155
<COCO_VAL2017_DIR>\000000001993.jpg,1,cover,0,train,
<COCO_VAL2017_DIR>\000000001993.jpg,1,stego,1,train,
<COCO_VAL2017_DIR>\000000002006.jpg,2,cover,0,train,
<COCO_VAL2017_DIR>\000000002006.jpg,2,stego,1,train,
<COCO_VAL2017_DIR>\000000002149.jpg,3,cover,0,train,
<COCO_VAL2017_DIR>\000000002149.jpg,3,stego,1,train,
<COCO_VAL2017_DIR>\000000002153.jpg,4,cover,0,test,0.2607872784137726
<COCO_VAL2017_DIR>\000000002153.jpg,4,stego,1,test,0.7267698049545288
<COCO_VAL2017_DIR>\000000002157.jpg,5,cover,0,test,0.10919438302516937
<COCO_VAL2017_DIR>\000000002157.jpg,5,stego,1,test,0.9420362114906311
<COCO_VAL2017_DIR>\000000002261.jpg,6,cover,0,train,
<COCO_VAL2017_DIR>\000000002261.jpg,6,stego,1,train,
<COCO_VAL2017_DIR>\000000002299.jpg,7,cover,0,train,
<COCO_VAL2017_DIR>\000000002299.jpg,7,stego,1,train,
<COCO_VAL2017_DIR>\000000002431.jpg,8,cover,0,train,
<COCO_VAL2017_DIR>\000000002431.jpg,8,stego,1,train,
<COCO_VAL2017_DIR>\000000002473.jpg,9,cover,0,train,
<COCO_VAL2017_DIR>\000000002473.jpg,9,stego,1,train,
<COCO_VAL2017_DIR>\000000002532.jpg,10,cover,0,test,0.1968725025653839
<COCO_VAL2017_DIR>\000000002532.jpg,10,stego,1,test,0.49749067425727844
<COCO_VAL2017_DIR>\000000002587.jpg,11,cover,0,train,
<COCO_VAL2017_DIR>\000000002587.jpg,11,stego,1,train,
<COCO_VAL2017_DIR>\000000002592.jpg,12,cover,0,test,6.63597384118475e-05
<COCO_VAL2017_DIR>\000000002592.jpg,12,stego,1,test,0.20875965058803558
<COCO_VAL2017_DIR>\000000002685.jpg,13,cover,0,test,0.16403257846832275
<COCO_VAL2017_DIR>\000000002685.jpg,13,stego,1,test,0.4897092580795288
<COCO_VAL2017_DIR>\000000002923.jpg,14,cover,0,test,0.374401330947876
<COCO_VAL2017_DIR>\000000002923.jpg,14,stego,1,test,0.929706335067749
<COCO_VAL2017_DIR>\000000003156.jpg,15,cover,0,test,0.08485349267721176
<COCO_VAL2017_DIR>\000000003156.jpg,15,stego,1,test,0.9017430543899536
<COCO_VAL2017_DIR>\000000003255.jpg,16,cover,0,test,0.002311146818101406
<COCO_VAL2017_DIR>\000000003255.jpg,16,stego,1,test,0.5083451867103577
<COCO_VAL2017_DIR>\000000003501.jpg,17,cover,0,train,
<COCO_VAL2017_DIR>\000000003501.jpg,17,stego,1,train,
<COCO_VAL2017_DIR>\000000003553.jpg,18,cover,0,test,0.07935744524002075
<COCO_VAL2017_DIR>\000000003553.jpg,18,stego,1,test,0.9934855103492737
<COCO_VAL2017_DIR>\000000003661.jpg,19,cover,0,train,
<COCO_VAL2017_DIR>\000000003661.jpg,19,stego,1,train,
<COCO_VAL2017_DIR>\000000003845.jpg,20,cover,0,test,0.8686743974685669
<COCO_VAL2017_DIR>\000000003845.jpg,20,stego,1,test,0.9943994879722595
<COCO_VAL2017_DIR>\000000003934.jpg,21,cover,0,test,0.368725448846817
<COCO_VAL2017_DIR>\000000003934.jpg,21,stego,1,test,0.9450215101242065
<COCO_VAL2017_DIR>\000000004134.jpg,22,cover,0,test,0.543954610824585
<COCO_VAL2017_DIR>\000000004134.jpg,22,stego,1,test,0.7835482358932495
<COCO_VAL2017_DIR>\000000004395.jpg,23,cover,0,train,
<COCO_VAL2017_DIR>\000000004395.jpg,23,stego,1,train,
