image,trial,attack,payload_bpp_requested,nominal_bpp_used,effective_user_bpp,payload_bytes,max_payload_bytes,ecc_bytes,rs_chunks,packet_seed,raw_bit_ber,hard_exact,hard_error,erasure_exact,erasure_error,max_erasures_per_chunk,psnr_db,global_ssim
<COCO_VAL2017_DIR>\000000001818.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.001922607421875,True,,True,,0,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001818.jpg,0,jpeg95,0.25,0.25,0.185546875,6080,6080,64,32,7,0.428466796875,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001818.jpg,0,jpeg90,0.25,0.25,0.185546875,6080,6080,64,32,7,0.4961700439453125,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001818.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.006744384765625,True,,True,,0,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001818.jpg,0,blur1,0.25,0.25,0.185546875,6080,6080,64,32,7,0.318206787109375,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001818.jpg,0,resize0.75,0.25,0.25,0.185546875,6080,6080,64,32,7,0.193756103515625,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,35.22649171746143,0.9988572085414209
<COCO_VAL2017_DIR>\000000001993.jpg,0,clean,0.25,0.25,0.185546875,6080,6080,64,32,7,0.00042724609375,True,,True,,0,36.284172140141315,0.9985963981052485
<COCO_VAL2017_DIR>\000000001993.jpg,0,jpeg95,0.25,0.25,0.185546875,6080,6080,64,32,7,0.4343414306640625,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,36.284172140141315,0.9985963981052485
<COCO_VAL2017_DIR>\000000001993.jpg,0,jpeg90,0.25,0.25,0.185546875,6080,6080,64,32,7,0.4928741455078125,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,False,RS decode failed in chunk 0: Too many (or few) errors found by Chien Search for the errata locator polynomial!,0,36.284172140141315,0.9985963981052485
<COCO_VAL2017_DIR>\000000001993.jpg,0,noise2,0.25,0.25,0.185546875,6080,6080,64,32,7,0.005218505859375,True,,True,,0,36.284172140141315,0.9985963981052485
