image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000001818.jpg,0,cover,0,train,
<COCO_VAL2017_DIR>\000000001818.jpg,0,stego,1,train,
<COCO_VAL2017_DIR>\000000001993.jpg,1,cover,0,test,0.19067184627056122
<COCO_VAL2017_DIR>\000000001993.jpg,1,stego,1,test,0.9601503610610962
<COCO_VAL2017_DIR>\000000002006.jpg,2,cover,0,train,
<COCO_VAL2017_DIR>\000000002006.jpg,2,stego,1,train,
<COCO_VAL2017_DIR>\000000002149.jpg,3,cover,0,train,
<COCO_VAL2017_DIR>\000000002149.jpg,3,stego,1,train,
<COCO_VAL2017_DIR>\000000002153.jpg,4,cover,0,train,
<COCO_VAL2017_DIR>\000000002153.jpg,4,stego,1,train,
<COCO_VAL2017_DIR>\000000002157.jpg,5,cover,0,train,
<COCO_VAL2017_DIR>\000000002157.jpg,5,stego,1,train,
<COCO_VAL2017_DIR>\000000002261.jpg,6,cover,0,train,
<COCO_VAL2017_DIR>\000000002261.jpg,6,stego,1,train,
<COCO_VAL2017_DIR>\000000002299.jpg,7,cover,0,train,
<COCO_VAL2017_DIR>\000000002299.jpg,7,stego,1,train,
<COCO_VAL2017_DIR>\000000002431.jpg,8,cover,0,test,0.044587764889001846
<COCO_VAL2017_DIR>\000000002431.jpg,8,stego,1,test,0.846128523349762
<COCO_VAL2017_DIR>\000000002473.jpg,9,cover,0,test,0.004955179989337921
<COCO_VAL2017_DIR>\000000002473.jpg,9,stego,1,test,0.0992259681224823
<COCO_VAL2017_DIR>\000000002532.jpg,10,cover,0,test,0.2862834632396698
<COCO_VAL2017_DIR>\000000002532.jpg,10,stego,1,test,0.9307274222373962
<COCO_VAL2017_DIR>\000000002587.jpg,11,cover,0,train,
<COCO_VAL2017_DIR>\000000002587.jpg,11,stego,1,train,
<COCO_VAL2017_DIR>\000000002592.jpg,12,cover,0,train,
<COCO_VAL2017_DIR>\000000002592.jpg,12,stego,1,train,
<COCO_VAL2017_DIR>\000000002685.jpg,13,cover,0,test,0.32127535343170166
<COCO_VAL2017_DIR>\000000002685.jpg,13,stego,1,test,0.924543023109436
<COCO_VAL2017_DIR>\000000002923.jpg,14,cover,0,test,0.27518144249916077
<COCO_VAL2017_DIR>\000000002923.jpg,14,stego,1,test,0.9808347821235657
<COCO_VAL2017_DIR>\000000003156.jpg,15,cover,0,train,
<COCO_VAL2017_DIR>\000000003156.jpg,15,stego,1,train,
<COCO_VAL2017_DIR>\000000003255.jpg,16,cover,0,test,0.0005431786412373185
<COCO_VAL2017_DIR>\000000003255.jpg,16,stego,1,test,0.4848155379295349
<COCO_VAL2017_DIR>\000000003501.jpg,17,cover,0,train,
<COCO_VAL2017_DIR>\000000003501.jpg,17,stego,1,train,
<COCO_VAL2017_DIR>\000000003553.jpg,18,cover,0,train,
<COCO_VAL2017_DIR>\000000003553.jpg,18,stego,1,train,
<COCO_VAL2017_DIR>\000000003661.jpg,19,cover,0,train,
<COCO_VAL2017_DIR>\000000003661.jpg,19,stego,1,train,
<COCO_VAL2017_DIR>\000000003845.jpg,20,cover,0,test,0.7130118012428284
<COCO_VAL2017_DIR>\000000003845.jpg,20,stego,1,test,0.9781696796417236
<COCO_VAL2017_DIR>\000000003934.jpg,21,cover,0,test,0.32348746061325073
<COCO_VAL2017_DIR>\000000003934.jpg,21,stego,1,test,0.9775445461273193
<COCO_VAL2017_DIR>\000000004134.jpg,22,cover,0,test,0.40355122089385986
<COCO_VAL2017_DIR>\000000004134.jpg,22,stego,1,test,0.9605064392089844
<COCO_VAL2017_DIR>\000000004395.jpg,23,cover,0,test,0.999476969242096
<COCO_VAL2017_DIR>\000000004395.jpg,23,stego,1,test,0.9998416900634766
<COCO_VAL2017_DIR>\000000004495.jpg,24,cover,0,test,0.1661970317363739
<COCO_VAL2017_DIR>\000000004495.jpg,24,stego,1,test,0.9958819150924683
<COCO_VAL2017_DIR>\000000004765.jpg,25,cover,0,test,0.15031814575195312
<COCO_VAL2017_DIR>\000000004765.jpg,25,stego,1,test,0.906738817691803
<COCO_VAL2017_DIR>\000000004795.jpg,26,cover,0,train,
<COCO_VAL2017_DIR>\000000004795.jpg,26,stego,1,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,cover,0,test,0.6906500458717346
<COCO_VAL2017_DIR>\000000005001.jpg,27,stego,1,test,5.575149022996051e-11
<COCO_VAL2017_DIR>\000000005037.jpg,28,cover,0,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,stego,1,train,
<COCO_VAL2017_DIR>\000000005060.jpg,29,cover,0,test,0.9269158840179443
<COCO_VAL2017_DIR>\000000005060.jpg,29,stego,1,test,0.9915852546691895
<COCO_VAL2017_DIR>\000000005193.jpg,30,cover,0,train,
<COCO_VAL2017_DIR>\000000005193.jpg,30,stego,1,train,
<COCO_VAL2017_DIR>\000000005477.jpg,31,cover,0,train,
<COCO_VAL2017_DIR>\000000005477.jpg,31,stego,1,train,
<COCO_VAL2017_DIR>\000000005503.jpg,32,cover,0,test,0.07735627144575119
<COCO_VAL2017_DIR>\000000005503.jpg,32,stego,1,test,0.9311930537223816
<COCO_VAL2017_DIR>\000000005529.jpg,33,cover,0,train,
<COCO_VAL2017_DIR>\000000005529.jpg,33,stego,1,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,cover,0,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,stego,1,train,
<COCO_VAL2017_DIR>\000000005600.jpg,35,cover,0,test,0.01761428825557232
<COCO_VAL2017_DIR>\000000005600.jpg,35,stego,1,test,0.9439884424209595
<COCO_VAL2017_DIR>\000000005992.jpg,36,cover,0,test,0.004836122505366802
<COCO_VAL2017_DIR>\000000005992.jpg,36,stego,1,test,0.7483144402503967
<COCO_VAL2017_DIR>\000000006012.jpg,37,cover,0,train,
<COCO_VAL2017_DIR>\000000006012.jpg,37,stego,1,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,cover,0,test,0.009257598780095577
<COCO_VAL2017_DIR>\000000006040.jpg,38,stego,1,test,0.18044328689575195
<COCO_VAL2017_DIR>\000000006213.jpg,39,cover,0,test,0.024851838126778603
<COCO_VAL2017_DIR>\000000006213.jpg,39,stego,1,test,0.9928638339042664
<COCO_VAL2017_DIR>\000000006460.jpg,40,cover,0,train,
<COCO_VAL2017_DIR>\000000006460.jpg,40,stego,1,train,
<COCO_VAL2017_DIR>\000000006471.jpg,41,cover,0,test,0.06535234302282333
<COCO_VAL2017_DIR>\000000006471.jpg,41,stego,1,test,0.974850058555603
<COCO_VAL2017_DIR>\000000006614.jpg,42,cover,0,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,stego,1,train,
<COCO_VAL2017_DIR>\000000006723.jpg,43,cover,0,test,0.2301180362701416
<COCO_VAL2017_DIR>\000000006723.jpg,43,stego,1,test,1.0
<COCO_VAL2017_DIR>\000000006763.jpg,44,cover,0,test,0.37050989270210266
<COCO_VAL2017_DIR>\000000006763.jpg,44,stego,1,test,0.8378691077232361
<COCO_VAL2017_DIR>\000000006771.jpg,45,cover,0,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,stego,1,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,cover,0,test,0.1413896083831787
<COCO_VAL2017_DIR>\000000006818.jpg,46,stego,1,test,0.9219995141029358
<COCO_VAL2017_DIR>\000000006894.jpg,47,cover,0,train,
<COCO_VAL2017_DIR>\000000006894.jpg,47,stego,1,train,
<COCO_VAL2017_DIR>\000000006954.jpg,48,cover,0,test,0.9499378800392151
<COCO_VAL2017_DIR>\000000006954.jpg,48,stego,1,test,0.9956579208374023
<COCO_VAL2017_DIR>\000000007088.jpg,49,cover,0,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,stego,1,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,cover,0,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,stego,1,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,cover,0,test,0.8892072439193726
<COCO_VAL2017_DIR>\000000007278.jpg,51,stego,1,test,0.9937738180160522
<COCO_VAL2017_DIR>\000000007281.jpg,52,cover,0,test,0.03181513026356697
<COCO_VAL2017_DIR>\000000007281.jpg,52,stego,1,test,0.9507725238800049
<COCO_VAL2017_DIR>\000000007386.jpg,53,cover,0,test,0.07933074235916138
<COCO_VAL2017_DIR>\000000007386.jpg,53,stego,1,test,0.6206743717193604
<COCO_VAL2017_DIR>\000000007511.jpg,54,cover,0,test,0.11541764438152313
<COCO_VAL2017_DIR>\000000007511.jpg,54,stego,1,test,0.9999288320541382
<COCO_VAL2017_DIR>\000000007574.jpg,55,cover,0,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,stego,1,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,cover,0,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,stego,1,train,
<COCO_VAL2017_DIR>\000000007795.jpg,57,cover,0,train,
<COCO_VAL2017_DIR>\000000007795.jpg,57,stego,1,train,
<COCO_VAL2017_DIR>\000000007816.jpg,58,cover,0,train,
<COCO_VAL2017_DIR>\000000007816.jpg,58,stego,1,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,cover,0,test,0.9976640939712524
<COCO_VAL2017_DIR>\000000007818.jpg,59,stego,1,test,1.0
<COCO_VAL2017_DIR>\000000007888.jpg,60,cover,0,test,0.09848617762327194
<COCO_VAL2017_DIR>\000000007888.jpg,60,stego,1,test,0.9599701762199402
<COCO_VAL2017_DIR>\000000007977.jpg,61,cover,0,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,stego,1,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,cover,0,test,0.9498544335365295
<COCO_VAL2017_DIR>\000000007991.jpg,62,stego,1,test,0.9936298727989197
<COCO_VAL2017_DIR>\000000008021.jpg,63,cover,0,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,stego,1,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,cover,0,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,stego,1,train,
<COCO_VAL2017_DIR>\000000008277.jpg,65,cover,0,train,
<COCO_VAL2017_DIR>\000000008277.jpg,65,stego,1,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,cover,0,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,stego,1,train,
<COCO_VAL2017_DIR>\000000008629.jpg,67,cover,0,train,
<COCO_VAL2017_DIR>\000000008629.jpg,67,stego,1,train,
<COCO_VAL2017_DIR>\000000008690.jpg,68,cover,0,train,
<COCO_VAL2017_DIR>\000000008690.jpg,68,stego,1,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,cover,0,test,0.08326406031847
<COCO_VAL2017_DIR>\000000008762.jpg,69,stego,1,test,0.9821617603302002
<COCO_VAL2017_DIR>\000000008844.jpg,70,cover,0,train,
<COCO_VAL2017_DIR>\000000008844.jpg,70,stego,1,train,
<COCO_VAL2017_DIR>\000000008899.jpg,71,cover,0,test,0.42087802290916443
<COCO_VAL2017_DIR>\000000008899.jpg,71,stego,1,test,0.9752532839775085
<COCO_VAL2017_DIR>\000000009378.jpg,72,cover,0,test,0.046729616820812225
<COCO_VAL2017_DIR>\000000009378.jpg,72,stego,1,test,0.9476103782653809
<COCO_VAL2017_DIR>\000000009400.jpg,73,cover,0,test,0.626927375793457
<COCO_VAL2017_DIR>\000000009400.jpg,73,stego,1,test,0.9934983253479004
<COCO_VAL2017_DIR>\000000009448.jpg,74,cover,0,test,0.9939608573913574
<COCO_VAL2017_DIR>\000000009448.jpg,74,stego,1,test,1.0
<COCO_VAL2017_DIR>\000000009483.jpg,75,cover,0,test,0.997717022895813
<COCO_VAL2017_DIR>\000000009483.jpg,75,stego,1,test,0.9991149306297302
<COCO_VAL2017_DIR>\000000009590.jpg,76,cover,0,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,stego,1,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,cover,0,test,0.9904077649116516
<COCO_VAL2017_DIR>\000000009769.jpg,77,stego,1,test,0.9660826921463013
<COCO_VAL2017_DIR>\000000009772.jpg,78,cover,0,test,0.0028200007509440184
<COCO_VAL2017_DIR>\000000009772.jpg,78,stego,1,test,0.6162639856338501
<COCO_VAL2017_DIR>\000000009891.jpg,79,cover,0,train,
<COCO_VAL2017_DIR>\000000009891.jpg,79,stego,1,train,
