image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\accordion\test_01661.jpg,0,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01661.jpg,0,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01662.jpg,1,cover,0,test,0.0003064825723413378
<CALTECH101_IMAGES_DIR>\accordion\test_01662.jpg,1,stego,1,test,0.9996505975723267
<CALTECH101_IMAGES_DIR>\accordion\test_01663.jpg,2,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01663.jpg,2,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01664.jpg,3,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01664.jpg,3,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01665.jpg,4,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01665.jpg,4,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00960.jpg,5,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00960.jpg,5,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00961.jpg,6,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00961.jpg,6,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00962.jpg,7,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00962.jpg,7,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00963.jpg,8,cover,0,test,0.004220026079565287
<CALTECH101_IMAGES_DIR>\accordion\train_00963.jpg,8,stego,1,test,0.9977179765701294
<CALTECH101_IMAGES_DIR>\accordion\train_00964.jpg,9,cover,0,test,0.00046834078966639936
<CALTECH101_IMAGES_DIR>\accordion\train_00964.jpg,9,stego,1,test,0.9692018628120422
<CALTECH101_IMAGES_DIR>\accordion\train_00965.jpg,10,cover,0,test,0.03181754797697067
<CALTECH101_IMAGES_DIR>\accordion\train_00965.jpg,10,stego,1,test,0.9814194440841675
<CALTECH101_IMAGES_DIR>\accordion\train_00966.jpg,11,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00966.jpg,11,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00967.jpg,12,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00967.jpg,12,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00968.jpg,13,cover,0,test,0.0006452854140661657
<CALTECH101_IMAGES_DIR>\accordion\train_00968.jpg,13,stego,1,test,0.8972681760787964
<CALTECH101_IMAGES_DIR>\accordion\train_00969.jpg,14,cover,0,test,0.0017962902784347534
<CALTECH101_IMAGES_DIR>\accordion\train_00969.jpg,14,stego,1,test,0.9239764213562012
<CALTECH101_IMAGES_DIR>\accordion\train_00970.jpg,15,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00970.jpg,15,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00971.jpg,16,cover,0,test,0.00040223266114480793
<CALTECH101_IMAGES_DIR>\accordion\train_00971.jpg,16,stego,1,test,0.7153428196907043
<CALTECH101_IMAGES_DIR>\accordion\train_00972.jpg,17,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00972.jpg,17,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00973.jpg,18,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00973.jpg,18,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00974.jpg,19,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00974.jpg,19,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00975.jpg,20,cover,0,test,0.010341120883822441
<CALTECH101_IMAGES_DIR>\accordion\train_00975.jpg,20,stego,1,test,0.1565813273191452
<CALTECH101_IMAGES_DIR>\accordion\train_00976.jpg,21,cover,0,test,0.9783051013946533
<CALTECH101_IMAGES_DIR>\accordion\train_00976.jpg,21,stego,1,test,0.9999946355819702
<CALTECH101_IMAGES_DIR>\accordion\train_00977.jpg,22,cover,0,test,0.00013720632705371827
<CALTECH101_IMAGES_DIR>\accordion\train_00977.jpg,22,stego,1,test,0.9897463321685791
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,cover,0,test,0.00018799127428792417
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,stego,1,test,0.6914921998977661
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,cover,0,test,1.3416634828899987e-05
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,stego,1,test,0.9846639037132263
