image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\accordion\test_01661.jpg,0,cover,0,test,0.006554625928401947
<CALTECH101_IMAGES_DIR>\accordion\test_01661.jpg,0,stego,1,test,0.9988435506820679
<CALTECH101_IMAGES_DIR>\accordion\test_01662.jpg,1,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01662.jpg,1,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01663.jpg,2,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01663.jpg,2,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01664.jpg,3,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01664.jpg,3,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\test_01665.jpg,4,cover,0,test,0.00020302199118304998
<CALTECH101_IMAGES_DIR>\accordion\test_01665.jpg,4,stego,1,test,0.9864928126335144
<CALTECH101_IMAGES_DIR>\accordion\train_00960.jpg,5,cover,0,test,1.3083154004611686e-10
<CALTECH101_IMAGES_DIR>\accordion\train_00960.jpg,5,stego,1,test,0.9996052384376526
<CALTECH101_IMAGES_DIR>\accordion\train_00961.jpg,6,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00961.jpg,6,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00962.jpg,7,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00962.jpg,7,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00963.jpg,8,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00963.jpg,8,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00964.jpg,9,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00964.jpg,9,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00965.jpg,10,cover,0,test,0.06031465157866478
<CALTECH101_IMAGES_DIR>\accordion\train_00965.jpg,10,stego,1,test,0.9996367692947388
<CALTECH101_IMAGES_DIR>\accordion\train_00966.jpg,11,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00966.jpg,11,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00967.jpg,12,cover,0,test,0.034412186592817307
<CALTECH101_IMAGES_DIR>\accordion\train_00967.jpg,12,stego,1,test,0.9999995231628418
<CALTECH101_IMAGES_DIR>\accordion\train_00968.jpg,13,cover,0,test,4.4399806938599795e-05
<CALTECH101_IMAGES_DIR>\accordion\train_00968.jpg,13,stego,1,test,0.9595420956611633
<CALTECH101_IMAGES_DIR>\accordion\train_00969.jpg,14,cover,0,test,0.0003301577817182988
<CALTECH101_IMAGES_DIR>\accordion\train_00969.jpg,14,stego,1,test,0.968139111995697
<CALTECH101_IMAGES_DIR>\accordion\train_00970.jpg,15,cover,0,test,2.1368450120462512e-08
<CALTECH101_IMAGES_DIR>\accordion\train_00970.jpg,15,stego,1,test,0.9925630688667297
<CALTECH101_IMAGES_DIR>\accordion\train_00971.jpg,16,cover,0,test,0.00442341947928071
<CALTECH101_IMAGES_DIR>\accordion\train_00971.jpg,16,stego,1,test,0.9910146594047546
<CALTECH101_IMAGES_DIR>\accordion\train_00972.jpg,17,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00972.jpg,17,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00973.jpg,18,cover,0,test,0.009948228485882282
<CALTECH101_IMAGES_DIR>\accordion\train_00973.jpg,18,stego,1,test,0.9995418787002563
<CALTECH101_IMAGES_DIR>\accordion\train_00974.jpg,19,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00974.jpg,19,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00975.jpg,20,cover,0,test,0.007526147644966841
<CALTECH101_IMAGES_DIR>\accordion\train_00975.jpg,20,stego,1,test,0.24272696673870087
<CALTECH101_IMAGES_DIR>\accordion\train_00976.jpg,21,cover,0,test,0.9991655349731445
<CALTECH101_IMAGES_DIR>\accordion\train_00976.jpg,21,stego,1,test,1.0
<CALTECH101_IMAGES_DIR>\accordion\train_00977.jpg,22,cover,0,test,5.49142077943543e-06
<CALTECH101_IMAGES_DIR>\accordion\train_00977.jpg,22,stego,1,test,0.9992992877960205
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,cover,0,test,7.682653091478642e-08
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,stego,1,test,0.9969273209571838
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,cover,0,test,0.03558243066072464
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,stego,1,test,0.9953420162200928
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,cover,0,test,7.0710589170630556e-06
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,stego,1,test,0.9999428987503052
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,cover,0,test,3.72076356143225e-05
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,stego,1,test,0.999993085861206
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,cover,0,test,0.1039116233587265
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,stego,1,test,1.0
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,cover,0,test,0.002308787778019905
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,stego,1,test,0.9992241859436035
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,cover,0,test,0.0001313965185545385
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,stego,1,test,0.9734035730361938
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,cover,0,test,0.0016969756688922644
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,stego,1,test,0.9892600774765015
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,cover,0,test,0.0019317091209813952
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,stego,1,test,0.9969274401664734
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,cover,0,test,7.413419211843575e-08
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,stego,1,test,0.9693418741226196
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,cover,0,test,0.018119024112820625
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,stego,1,test,0.9959259033203125
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,cover,0,test,0.004467332269996405
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,stego,1,test,0.9997218251228333
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,cover,0,test,6.97558677487109e-09
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,stego,1,test,0.940708577632904
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,cover,0,test,0.00016163731925189495
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,stego,1,test,0.9963602423667908
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,cover,0,test,0.0029454664327204227
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,stego,1,test,0.9945047497749329
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,cover,0,test,0.000436087982961908
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,stego,1,test,0.9996041655540466
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,cover,0,test,9.665200432686968e-30
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,stego,1,test,1.8328951144595202e-21
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,cover,0,test,0.003123985603451729
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,stego,1,test,0.9994950294494629
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,cover,0,test,0.0021389571484178305
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,stego,1,test,0.9964350461959839
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,cover,0,test,3.6319647733762395e-08
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,stego,1,test,0.9981158971786499
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,cover,0,test,0.0001564363483339548
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,stego,1,test,0.9726084470748901
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,cover,0,test,0.0003219695936422795
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,stego,1,test,0.9505003094673157
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,cover,0,test,0.034351248294115067
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,stego,1,test,0.99952232837677
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,cover,0,test,0.001377276610583067
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,stego,1,test,0.9997430443763733
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,cover,0,test,0.0048879701644182205
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,stego,1,test,0.9810801148414612
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,cover,0,test,0.0026854427997022867
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,stego,1,test,0.9999897480010986
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,cover,0,test,4.254528903402388e-06
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,stego,1,test,0.9979448914527893
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,stego,1,train,
